subjid,community,age_group,ageinyears,sex,screen,touchscreen,household,children,younger_children,trialnr,targetposition,targetcenterx,targetcentralityx,clickdistfromtargetcenterx,continent,older_children,click
z20230006,Chimfunshi (Sambia),7,1.2708062887686953,f,1,1,6,3,1,5,4,620.4216155447702,-0.40270521097724166,-204.42161554477025,Africa,1,204.42161554477025
z20230006,Chimfunshi (Sambia),7,1.2708062887686953,f,1,1,6,3,1,6,5,921.1315424345302,-1.5884700354567034,504.20183158890734,Africa,1,504.20183158890734
z20230006,Chimfunshi (Sambia),7,1.2708062887686953,f,1,1,6,3,1,7,7,1139.7816302862234,-1.0328186632313912,388.2183697137766,Africa,1,388.2183697137766
z20230006,Chimfunshi (Sambia),7,1.2708062887686953,f,1,1,6,3,1,8,10,1828.2004707664785,1.6817669641652078,-200.20047076647847,Africa,1,200.20047076647847
z20230006,Chimfunshi (Sambia),7,1.2708062887686953,f,1,1,6,3,1,9,2,386.04103874770146,0.5215085201147043,-4.707695241842089,Africa,1,4.707695241842089
z20230006,Chimfunshi (Sambia),7,1.2708062887686953,f,1,1,6,3,1,10,4,620.4216155447702,-0.40270521097724166,82.2450714669485,Africa,1,82.2450714669485
z20230006,Chimfunshi (Sambia),7,1.2708062887686953,f,1,1,6,3,1,11,8,1352.1991155868452,-0.19521019190813316,147.8008844131548,Africa,1,147.8008844131548
z20230006,Chimfunshi (Sambia),7,1.2708062887686953,f,1,1,6,3,1,12,7,1139.7816302862234,-1.0328186632313912,337.5517437372141,Africa,1,337.5517437372141
z20230006,Chimfunshi (Sambia),7,1.2708062887686953,f,1,1,6,3,1,13,2,386.04103874770146,0.5215085201147043,171.2922742405798,Africa,1,171.2922742405798
z20230006,Chimfunshi (Sambia),7,1.2708062887686953,f,1,1,6,3,1,14,10,1828.2004707664785,1.6817669641652078,-225.53384478991595,Africa,1,225.53384478991595
z20230006,Chimfunshi (Sambia),7,1.2708062887686953,f,1,1,6,3,1,15,3,598.3297294800284,-0.31559208613656337,-16.99641649174714,Africa,1,16.99641649174714
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,1,2,368.9375162395464,0.5889514395242051,-83.60417273368705,Africa,2,83.60417273368705
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,2,3,552.92925456748,-0.1365681120271293,-207.59591106162063,Africa,2,207.59591106162063
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,3,5,893.1028740843853,-1.4779468832935672,90.89712591561464,Africa,2,90.89712591561464
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,4,6,1012.7692682211608,-1.5336561073707504,-40.7692682211607,Africa,2,40.7692682211607
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,5,8,1316.107166515374,-0.3375286185011597,289.22620750806345,Africa,2,289.22620750806345
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,6,7,1192.493315659496,-0.8249649917509385,343.5066843405041,Africa,2,343.5066843405041
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,7,10,1773.2316344344472,1.4650128541853722,-195.8982604110097,Africa,2,195.8982604110097
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,8,9,1617.0497500546985,0.8491536218883388,66.95024994530172,Africa,2,66.95024994530172
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,9,4,746.4539355993271,-0.8996781357287991,-490.4539355993271,Africa,2,490.4539355993271
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,10,8,1316.107166515374,-0.3375286185011597,247.89283348462595,Africa,2,247.89283348462595
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,11,2,368.9375162395464,0.5889514395242051,-59.60417273368705,Africa,2,59.60417273368705
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,12,1,228.6460975077956,1.1421511001706393,30.02055898634501,Africa,2,30.02055898634501
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,13,7,1192.493315659496,-0.8249649917509385,210.17331031706655,Africa,2,210.17331031706655
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,14,9,1617.0497500546985,0.8491536218883388,-103.71637603126078,Africa,2,103.71637603126078
z20230007,Chimfunshi (Sambia),7,1.1936162941369866,m,1,0,6,4,1,15,4,746.4539355993271,-0.8996781357287991,221.5460644006729,Africa,2,221.5460644006729
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,1,3,434.1194639643907,0.33192480391362217,1343.2139100590468,Africa,3,1343.2139100590468
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,2,5,861.4294713517043,-1.3530517485687552,931.9039026717332,Africa,3,931.9039026717332
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,3,10,1832.2155245870656,1.6975991970352227,-21.54889861050287,Africa,3,21.54889861050287
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,4,4,712.0647361785276,-0.7640740223662809,1085.2686378449098,Africa,3,1085.2686378449098
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,5,1,143.0203369643137,1.4797921483791467,1723.6462890122489,Africa,3,1723.6462890122489
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,6,8,1343.6543951235924,-0.22890388823911406,479.0122308529701,Africa,3,479.0122308529701
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,7,7,1306.620707784063,-0.37493579420969086,541.3792922159371,Africa,3,541.3792922159371
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,8,9,1524.2550174577336,0.48324375336977693,377.0783565657038,Africa,3,377.0783565657038
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,9,6,1021.0296813464151,-1.5010834968789586,817.6369446301472,Africa,3,817.6369446301472
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,10,7,1306.620707784063,-0.37493579420969086,558.7126662393746,Africa,3,558.7126662393746
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,11,2,412.22368806781,0.4182646235909713,1449.1096859556276,Africa,3,1449.1096859556276
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,12,6,1021.0296813464151,-1.5010834968789586,844.3036926770222,Africa,3,844.3036926770222
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,13,1,143.0203369643137,1.4797921483791467,1720.9796630356864,Africa,3,1720.9796630356864
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,14,9,1524.2550174577336,0.48324375336977693,327.74498254226637,Africa,3,327.74498254226637
z20230008,Chimfunshi (Sambia),6,0.5072965592594032,m,1,0,9,5,1,15,10,1832.2155245870656,1.6975991970352227,19.784475412934626,Africa,3,19.784475412934626
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,1,7,1140.9330758011638,-1.0282782624436861,8.400298222273705,Africa,6,8.400298222273705
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,2,5,784.500397287386,-1.049703631834701,428.8329767360515,Africa,6,428.8329767360515
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,3,8,1313.8554869838058,-0.34640748196985,159.4778870396317,Africa,6,159.4778870396317
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,4,2,288.6795900847933,0.9054259460504385,928.6537839386442,Africa,6,928.6537839386442
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,5,3,447.71655005421087,0.2783085280311221,838.9500759223516,Africa,6,838.9500759223516
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,6,4,611.0303499006773,-0.36567340237256496,459.6362760758852,Africa,6,459.6362760758852
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,7,1,187.3501614203347,1.304989982521253,1043.316464556228,Africa,6,1043.316464556228
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,8,10,1676.1550957387758,1.082218890387344,-370.8217217153383,Africa,6,370.8217217153383
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,9,9,1611.1317643720502,0.825817713669952,-360.46513839548766,Africa,6,360.46513839548766
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,10,5,784.500397287386,-1.049703631834701,559.499602712614,Africa,6,559.499602712614
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,11,1,187.3501614203347,1.304989982521253,1108.6498385796654,Africa,6,1108.6498385796654
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,12,4,611.0303499006773,-0.36567340237256496,540.9696500993227,Africa,6,540.9696500993227
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,13,10,1676.1550957387758,1.082218890387344,-649.4884697622133,Africa,6,649.4884697622133
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,14,2,288.6795900847933,0.9054259460504385,852.6537839386442,Africa,6,852.6537839386442
z20230010,Chimfunshi (Sambia),3,-1.5298480816730815,f,1,0,10,8,1,15,9,1611.1317643720502,0.825817713669952,-491.13176437205016,Africa,6,491.13176437205016
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,1,4,729.6428074638543,-0.8333881910999725,1133.0238185127082,Africa,5,1133.0238185127082
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,2,10,1716.4959098831528,1.2412915186108942,146.17071609340974,Africa,5,146.17071609340974
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,3,7,1251.7427345305082,-0.5913316112544851,594.9238914460543,Africa,5,594.9238914460543
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,4,1,120.97167426734585,1.566734834053975,1741.6949517092166,Africa,5,1741.6949517092166
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,5,9,1577.7864356623727,0.6943298101823632,282.2135643376273,Africa,5,282.2135643376273
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,6,3,596.8855832591601,-0.30989750262938703,1259.11441674084,Africa,5,1259.11441674084
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,7,8,1349.004980488964,-0.20780536321782928,501.6616454875984,Africa,5,501.6616454875984
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,8,5,918.7929522388808,-1.579248464284927,943.8736737376818,Africa,5,943.8736737376818
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,9,2,381.92498763897333,0.5377390073186693,1387.4083863844642,Africa,5,1387.4083863844642
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,10,10,1716.4959098831528,1.2412915186108942,115.50409011684724,Africa,5,115.50409011684724
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,11,4,729.6428074638543,-0.8333881910999725,1058.3571925361457,Africa,5,1058.3571925361457
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,12,1,120.97167426734585,1.566734834053975,1683.028325732654,Africa,5,1683.028325732654
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,13,2,381.92498763897333,0.5377390073186693,1502.075012361027,Africa,5,1502.075012361027
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,14,6,1038.8435940152312,-1.430839354134796,823.8230319613313,Africa,5,823.8230319613313
z20230011,Chimfunshi (Sambia),4,-0.590143799200107,f,1,0,10,8,2,15,5,918.7929522388808,-1.579248464284927,887.8736737376818,Africa,5,887.8736737376818
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,1,3,543.1452076152052,-0.09798748106140787,1142.1881664082323,Africa,4,1142.1881664082323
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,2,6,1114.7407088134655,-1.131560477850082,458.592665209972,Africa,4,458.592665209972
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,3,4,666.0361958927623,-0.5825734495135431,671.2971781306752,Africa,4,671.2971781306752
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,4,5,843.0738985038427,-1.2806717216062808,559.5927274727198,Africa,4,559.5927274727198
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,5,2,303.24128699089397,0.8480059993444038,1270.0920870325435,Africa,4,1270.0920870325435
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,6,9,1557.7884825408378,0.6154735196090277,107.54489148259972,Africa,4,107.54489148259972
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,7,1,130.71868584393985,1.528300241651722,1434.6146881794975,Africa,4,1434.6146881794975
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,8,7,1174.6447496294968,-0.8953457802559045,414.6886243939407,Africa,4,414.6886243939407
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,9,10,1831.3399643245696,1.69414667196657,-152.67333834800706,Africa,4,152.67333834800706
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,10,10,1831.3399643245696,1.69414667196657,-143.33996432456956,Africa,4,143.33996432456956
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,11,1,130.71868584393985,1.528300241651722,1385.28131415606,Africa,4,1385.28131415606
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,12,3,543.1452076152052,-0.09798748106140787,1030.1881664082323,Africa,4,1030.1881664082323
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,13,2,303.24128699089397,0.8480059993444038,1299.4253389856683,Africa,4,1299.4253389856683
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,14,5,843.0738985038427,-1.2806717216062808,702.2594755195948,Africa,4,702.2594755195948
z20230012,Chimfunshi (Sambia),5,0.029054201215121245,f,1,0,9,7,2,15,7,1174.6447496294968,-0.8953457802559045,344.0218763470657,Africa,4,344.0218763470657
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,1,8,1417.6532919537322,0.06288990060920636,-326.98666597716965,Africa,5,326.98666597716965
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,2,2,268.887037604012,0.9834722971008247,831.112962395988,Africa,5,831.112962395988
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,3,6,965.794509066228,-1.7188878275883996,94.205490933772,Africa,5,94.205490933772
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,4,3,432.9990756854656,0.33634273924635033,684.3342983379719,Africa,5,684.3342983379719
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,5,10,1683.1371916693904,1.1097508173885404,-559.1371916693904,Africa,5,559.1371916693904
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,6,9,1614.4717516556589,0.8389880119573239,-467.8051256790963,Africa,5,467.8051256790963
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,7,7,1249.4592605853056,-0.6003358470302769,-133.45926058530563,Africa,5,133.45926058530563
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,8,5,827.727609027043,-1.2201579552797721,293.60576499639456,Africa,5,293.60576499639456
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,9,4,748.8597392375368,-0.9091647441633771,400.4736347859007,Africa,5,400.4736347859007
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,10,5,827.727609027043,-1.2201579552797721,316.27239097295706,Africa,5,316.27239097295706
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,11,2,268.887037604012,0.9834722971008247,1013.7795883725504,Africa,5,1013.7795883725504
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,12,7,1249.4592605853056,-0.6003358470302769,-42.79263460874313,Africa,5,42.79263460874313
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,13,6,965.794509066228,-1.7188878275883996,155.5388649572095,Africa,5,155.5388649572095
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,14,8,1417.6532919537322,0.06288990060920636,29.01333402283035,Africa,5,29.01333402283035
z20230013,Chimfunshi (Sambia),3,-1.3351950517322513,f,1,0,9,7,1,15,10,1683.1371916693904,1.1097508173885404,-484.4705656928279,Africa,5,484.4705656928279
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,1,5,898.3801010294735,-1.4987561400647105,188.286524947089,Africa,3,188.286524947089
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,2,4,750.5562762963582,-0.9158545597892968,180.11041071536056,Africa,3,180.11041071536056
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,3,2,288.9952040427723,0.9041814113809084,456.33810894550896,Africa,3,456.33810894550896
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,4,6,983.026247986296,-1.6509393229036138,-64.35956097457733,Africa,3,64.35956097457733
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,5,8,1473.7539617456648,0.2841070767664746,-99.08733576910232,Africa,3,99.08733576910232
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,6,3,527.9282411095141,-0.03798366341442531,254.7384459022046,Africa,3,254.7384459022046
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,7,9,1613.5679619409036,0.8354241720017643,-393.5679619409036,Africa,3,393.5679619409036
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,8,10,1716.431521766273,1.2410376222234334,-427.0981477428352,Africa,3,427.0981477428352
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,9,1,127.2987546199234,1.5417857763313414,635.3679323917953,Africa,3,635.3679323917953
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,10,5,898.3801010294735,-1.4987561400647105,80.28658598224524,Africa,3,80.28658598224524
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,11,8,1473.7539617456648,0.2841070767664746,-275.0873357691023,Africa,3,275.0873357691023
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,12,7,1162.8109708202808,-0.9420089509658723,-162.81097082028077,Africa,3,162.81097082028077
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,13,6,983.026247986296,-1.6509393229036138,-11.026247986296084,Africa,3,11.026247986296084
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,14,1,127.2987546199234,1.5417857763313414,566.0345583683578,Africa,3,566.0345583683578
z20230014,Chimfunshi (Sambia),8,1.5309030098103225,f,1,0,9,7,3,15,3,527.9282411095141,-0.03798366341442531,262.7384459022046,Africa,3,262.7384459022046
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,1,10,1835.852238744273,1.7119395540992721,28.14776125572689,Africa,4,28.14776125572689
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,2,3,502.0205097708656,0.06417617155070292,1385.9794902291344,Africa,4,1385.9794902291344
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,3,2,281.42902984997556,0.9340164863533139,1615.904344173462,Africa,4,1615.904344173462
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,4,6,1091.4266318156033,-1.2234929680914348,777.9067422078342,Africa,4,777.9067422078342
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,5,8,1481.431031149945,0.3143794357432378,393.23559482661744,Africa,4,393.23559482661744
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,6,9,1597.0954491098294,0.7704694613678349,290.90455089017064,Africa,4,290.90455089017064
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,7,5,828.5060011614135,-1.2232273252275305,1035.4939988385863,Africa,4,1035.4939988385863
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,8,1,88.27378882267647,1.6956697275447434,1790.392837153886,Africa,4,1790.392837153886
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,9,4,628.540688632175,-0.434720486874508,1259.459311367825,Africa,4,1259.459311367825
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,10,1,88.27378882267647,1.6956697275447434,1781.059585200761,Africa,4,1781.059585200761
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,11,7,1241.9422895787538,-0.6299769031084446,544.7243363978087,Africa,4,544.7243363978087
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,12,2,281.42902984997556,0.9340164863533139,1613.237596126587,Africa,4,1613.237596126587
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,13,3,502.0205097708656,0.06417617155070292,1347.312864252572,Africa,4,1347.312864252572
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,14,9,1597.0954491098294,0.7704694613678349,254.90455089017064,Africa,4,254.90455089017064
z20230015,Chimfunshi (Sambia),4,-0.3166227312660084,f,1,0,8,6,1,15,4,628.540688632175,-0.434720486874508,1244.7926853912625,Africa,4,1244.7926853912625
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,1,8,1347.00479506638,-0.215692530565671,571.6618309101825,Africa,5,571.6618309101825
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,2,10,1808.0074598656104,1.6021415182272112,110.6591661109519,Africa,5,110.6591661109519
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,3,6,1105.0009863874816,-1.1699663275417664,813.6656395890809,Africa,5,813.6656395890809
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,4,5,949.4420238245432,-1.700104437897513,969.2246021520192,Africa,5,969.2246021520192
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,5,1,185.4879151929576,1.3123332255388096,1733.1787107836049,Africa,5,1733.1787107836049
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,6,3,564.7166935328269,-0.18304855462632202,1353.9499324437356,Africa,5,1353.9499324437356
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,7,4,690.5859401793166,-0.6793784453646894,1228.080685797246,Africa,5,1228.080685797246
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,8,9,1655.648704993,1.0013577193749015,263.01792098356236,Africa,5,263.01792098356236
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,9,7,1190.5456277619962,-0.8326451499080257,728.1209982145663,Africa,5,728.1209982145663
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,10,7,1190.5456277619962,-0.8326451499080257,728.1209982145663,Africa,5,728.1209982145663
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,11,4,690.5859401793166,-0.6793784453646894,1228.080685797246,Africa,5,1228.080685797246
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,12,5,949.4420238245432,-1.700104437897513,969.2246021520192,Africa,5,969.2246021520192
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,13,2,316.29308660593586,0.7965399069551596,1602.3735393706263,Africa,5,1602.3735393706263
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,14,10,1808.0074598656104,1.6021415182272112,110.6591661109519,Africa,5,110.6591661109519
z20230016,Chimfunshi (Sambia),3,-1.420775263171754,f,1,0,8,6,0,15,8,1347.00479506638,-0.215692530565671,571.6618309101825,Africa,5,571.6618309101825
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,1,8,1377.158350701458,-0.09679048441483781,-495.8250377131767,Africa,1,495.8250377131767
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,2,4,706.9613720168262,-0.743950344468301,262.37194097145505,Africa,1,262.37194097145505
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,3,9,1504.4565945339527,0.40517425388234035,-629.789907522234,Africa,1,629.789907522234
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,4,5,910.0886801618492,-1.5449256211437148,3.244632826431939,Africa,1,3.244632826431939
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,5,6,1104.2407810928792,-1.1729639828138954,-206.9074681045979,Africa,1,206.9074681045979
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,6,1,228.5253718501259,1.142627147768261,720.8079411381553,Africa,1,720.8079411381553
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,7,3,483.5145465617321,0.13714922050676914,419.15214044998663,Africa,1,419.15214044998663
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,8,2,360.1052095309602,0.6237791511411047,517.228103457321,Africa,1,517.228103457321
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,9,10,1768.735911709414,1.4472852389945654,-810.0692246976953,Africa,1,810.0692246976953
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,10,9,1504.4565945339527,0.40517425388234035,-604.4565945339527,Africa,1,604.4565945339527
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,11,5,910.0886801618492,-1.5449256211437148,41.91131983815069,Africa,1,41.91131983815069
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,12,1,228.5253718501259,1.142627147768261,684.8079411381553,Africa,1,684.8079411381553
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,13,4,706.9613720168262,-0.743950344468301,229.0386279831738,Africa,1,229.0386279831738
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,14,6,1104.2407810928792,-1.1729639828138954,-104.24078109287916,Africa,1,104.24078109287916
z20230017,Chimfunshi (Sambia),5,-0.2327205631880647,f,1,0,5,2,0,15,3,483.5145465617321,0.13714922050676914,409.81876642654913,Africa,1,409.81876642654913
z20230018,Chimfunshi (Sambia),7,1.1181043428668371,f,1,0,7,2,1,1,10,1669.956825130721,1.0577777575798768,-423.2901991541585,Africa,0,423.2901991541585
